#chr	start	stop
chr6	109775842	109777280
chr6	109779909	109780485
chr6	109796235	109796408
chr6	109804019	109805075
chr6	109812393	109813247
chr6	109840878	109841080
chr6	110000331	110000814
chr6	110011666	110012907
chr6	110026485	110026709
chr6	110115090	110115302
chr6	110115512	110115903
chr6	110235242	110235518
chr6	110280056	110280224
chr6	110289710	110289874
chr6	110339910	110340078
chr6	110355069	110355268
chr6	110360759	110361540
chr6	110369614	110369876
chr6	110499947	110500512
chr6	110500628	110501861
chr6	110506985	110507471
chr6	110555161	110555415
chr6	110712019	110712358
chr6	110778845	110779200
chr6	110849023	110849502
chr6	110858504	110858849
chr6	110881880	110882197
chr6	110890193	110890436
chr6	110911927	110912443
chr6	111003654	111004126
chr6	111010331	111010526
chr6	111105340	111106128
chr6	111135700	111137417
chr6	111195523	111197893
chr6	111265822	111266397
chr6	111279464	111280272
chr6	111302864	111303776
chr6	111360067	111360277
chr6	111378608	111378783
chr6	111408273	111409301
chr6	111409469	111409830
chr6	111417393	111418090
chr6	111435335	111435604
chr6	111476183	111476529
chr6	111505100	111505500
chr6	111531448	111531730
chr6	111543729	111543902
chr6	111580018	111580973
chr6	111612266	111612461
chr6	111660161	111660754
chr6	111727412	111727794
chr6	111803609	111805425
chr6	111808975	111809250
chr6	111854208	111854677
chr6	111926514	111927729
chr6	112031039	112031348
chr6	112036581	112036942
chr6	112046129	112046327
chr6	112056078	112056312
chr6	112058319	112058858
chr6	112068465	112068775
chr6	112072143	112072928
chr6	112080269	112081574
chr6	112085602	112085922
chr6	112088938	112089388
chr6	112098695	112098899
chr6	112116174	112116969
chr6	112125121	112125528
chr6	112125721	112126214
chr6	112126861	112127320
chr6	112131063	112131250
chr6	112131725	112131982
chr6	112133965	112134243
chr6	112134458	112134819
chr6	112140338	112140544
chr6	112145266	112146321
chr6	112154141	112154339
chr6	112158297	112160276
chr6	112164933	112165300
chr6	112167800	112168046
chr6	112171579	112171816
chr6	112172077	112172280
chr6	112182909	112183073
chr6	112187128	112187318
chr6	112192521	112192705
chr6	112193584	112195332
chr6	112234294	112234468
chr6	112294117	112294841
chr6	112310927	112311435
chr6	112314191	112314405
chr6	112318233	112318632
chr6	112337474	112338731
chr6	112349004	112349820
chr6	112354630	112354844
chr6	112356781	112357671
chr6	112364200	112365287
chr6	112408324	112409245
chr6	112438410	112438584
chr6	112438810	112439024
chr6	112484379	112485212
chr6	112557247	112557467
chr6	112607208	112607688
chr6	112656725	112657009
chr6	112988643	112988849
chr6	113627896	113628061
chr6	113638847	113639042
chr6	113679240	113679430
chr6	113698764	113698938
chr6	113952169	113952634
chr6	113953473	113953787
chr6	114014489	114014659
chr6	114077663	114077827
chr6	114179935	114180458
chr6	114257406	114257690
chr6	114291151	114292776
chr6	114746244	114746662
chr6	114825822	114826220
chr6	115319013	115319253
chr6	115322996	115323290
chr6	115499571	115499826
chr6	116332517	116333417
chr6	116373652	116373923
chr6	116421682	116422698
chr6	116574713	116575579
chr6	116589286	116590068
chr6	116600182	116601445
chr6	116609005	116609254
chr6	116627803	116628091
chr6	116691868	116692458
chr6	116709302	116709462
chr6	116765431	116765675
chr6	116783110	116783552
chr6	116797195	116797675
chr6	116822321	116822660
chr6	116853227	116853392
chr6	116857453	116857702
chr6	116891941	116893094
chr6	116937205	116938539
chr6	116966682	116966980
chr6	116989456	116990134
chr6	117001774	117002845
chr6	117086661	117086871
chr6	117296745	117297035
chr6	117536724	117536990
chr6	117586134	117586417
chr6	117607355	117607522
chr6	117667456	117668029
chr6	117707557	117707869
chr6	117738356	117738579
chr6	117785433	117785959
chr6	117803435	117804320
chr6	117843804	117844054
chr6	117869307	117870475
chr6	117889929	117890672
chr6	117923124	117924245
chr6	117937672	117938596
chr6	117996099	117997133
chr6	118191923	118192180
chr6	118228165	118228737
chr6	118508318	118508573
chr6	118604917	118605142
chr6	118624626	118624835
chr6	118630499	118630681
chr6	118710225	118710543
chr6	118879808	118880561
chr6	118971868	118973129
chr6	118978071	118978612
chr6	118981075	118981625
chr6	118986172	118986375
chr6	119000728	119000913
chr6	119007980	119008366
chr6	119027246	119027521
chr6	119030374	119031934
chr6	119040225	119041217
chr6	119045324	119045629
chr6	119047241	119047467
chr6	119057553	119057772
chr6	119060208	119060393
chr6	119089867	119090406
chr6	119097521	119098356
chr6	119117801	119118169
chr6	119121474	119122178
chr6	119131673	119131981
chr6	119164930	119165370
chr6	119165937	119166601
chr6	119185879	119186173
chr6	119186186	119186426
chr6	119214357	119216350
chr6	119217583	119217838
chr6	119255415	119256500
chr6	119373619	119374394
chr6	119397518	119398132
chr6	119398741	119399483
chr6	119399730	119400423
chr6	119431853	119432179
chr6	119450292	119450486
chr6	119450498	119450891
chr6	119468564	119468859
chr6	119502748	119502939
chr6	119634117	119634412
chr6	119635339	119636533
chr6	119643941	119644332
chr6	119654789	119655091
chr6	119670271	119671767
chr6	119784318	119784821
chr6	119836245	119836523
chr6	119854847	119855102
chr6	119978557	119978759
chr6	120034287	120034640
chr6	120177431	120177596
chr6	120291720	120291905
chr6	120494316	120494612
chr6	120519213	120519375
chr6	121140039	121140345
chr6	121504972	121505145
chr6	121655471	121656285
chr6	122004255	122004447
chr6	122092224	122092437
chr6	122169514	122169677
chr6	122305869	122306078
chr6	122354468	122354656
chr6	122373839	122374039
chr6	122401667	122401992
chr6	122702793	122703114
chr6	122714591	122715038
chr6	122720304	122721181
chr6	122729804	122730369
chr6	122792201	122793310
chr6	122813201	122813510
chr6	122851747	122852000
chr6	122931116	122931936
chr6	123033703	123033952
chr6	123072514	123072681
chr6	123110277	123111089
chr6	123119411	123119703
chr6	123160851	123161011
chr6	123317425	123317589
chr6	123510885	123511079
chr6	123880906	123881213
chr6	124123815	124124283
chr6	125171704	125171936
chr6	125178328	125178543
chr6	125283221	125283605
chr6	125335353	125335652
chr6	125388229	125388540
chr6	125474789	125475073
chr6	125513498	125513716
chr6	125622735	125623180
chr6	125623966	125624589
chr6	125632163	125632493
chr6	125635043	125635369
chr6	125678757	125678943
chr6	125866065	125866356
chr6	125888764	125888923
chr6	126003141	126003347
chr6	126068117	126068429
chr6	126070361	126071045
chr6	126090941	126091247
chr6	126101356	126102750
chr6	126110889	126112957
chr6	126115238	126115420
chr6	126125483	126125696
chr6	126128394	126129016
chr6	126150455	126150847
chr6	126155638	126155850
chr6	126225794	126226455
chr6	126227519	126227766
chr6	126231591	126232118
chr6	126239936	126240630
chr6	126277577	126278514
chr6	126295550	126295792
chr6	126307466	126308378
chr6	126317066	126317561
chr6	126470445	126470702
chr6	126492127	126492324
chr6	126501719	126502028
chr6	126660995	126661661
chr6	127391124	127391440
chr6	127442468	127442790
chr6	127587602	127589082
chr6	127610066	127610290
chr6	127612450	127612850
chr6	127623863	127624349
chr6	127649522	127649702
chr6	127664198	127665222
chr6	127665503	127665691
chr6	127687716	127687966
chr6	127741557	127742096
chr6	127786181	127786413
chr6	127805206	127806002
chr6	127835839	127836205
chr6	127836566	127838037
chr6	127891936	127892137
chr6	127963195	127963370
chr6	128058212	128058562
chr6	128105502	128105937
chr6	128113805	128114053
chr6	128134250	128134987
chr6	128139203	128139489
chr6	128198402	128198682
chr6	128199284	128199520
chr6	128214772	128215153
chr6	128218568	128219200
chr6	128222066	128222463
chr6	128229140	128229837
chr6	128239347	128240229
chr6	128255513	128256110
chr6	128272151	128272872
chr6	128292932	128294223
chr6	128299507	128299727
chr6	128419165	128419507
chr6	128435638	128435846
chr6	128460229	128460434
chr6	128573648	128573894
chr6	128580354	128581221
chr6	128629915	128630312
chr6	128731859	128732149
chr6	128799590	128800024
chr6	128841176	128842114
chr6	128896136	128896404
chr6	128919864	128920023
chr6	128976904	128977771
chr6	129015670	129015849
chr6	129076097	129076342
chr6	129204194	129204437
chr6	129460044	129460210
chr6	129470806	129471049
chr6	129573290	129573480
chr6	129575056	129575256
chr6	129601993	129602416
chr6	129691409	129692142
chr6	129770148	129770402
chr6	129774206	129774420
chr6	129811433	129812533
chr6	129820309	129820585
chr6	129902009	129902197
chr6	129919509	129919742
chr6	129927897	129928089
chr6	129993004	129994377
chr6	130005129	130005391
chr6	130008183	130008802
chr6	130030740	130031589
chr6	130051761	130052071
chr6	130069429	130069846
chr6	130070964	130071128
chr6	130072981	130073385
chr6	130088190	130088716
chr6	130181890	130182107
chr6	130182616	130182942
chr6	130196939	130197501
chr6	130257693	130257935
chr6	130339512	130340210
chr6	130342051	130342468
chr6	130348067	130348336
chr6	130349097	130349743
chr6	130355532	130355911
chr6	130358311	130358621
chr6	130453101	130453943
chr6	130459437	130460179
chr6	130504705	130505538
chr6	130510841	130511107
chr6	130536662	130537123
chr6	130543934	130544960
chr6	130603371	130603648
chr6	130643993	130644213
chr6	130686485	130686666
chr6	130686952	130687199
chr6	130687484	130688140
chr6	130702772	130703327
chr6	130834867	130835463
chr6	130838570	130838870
chr6	130896916	130897600
chr6	130923326	130923944
chr6	130943408	130943583
chr6	130947036	130947564
chr6	131019034	131019338
chr6	131102728	131103206
chr6	131164681	131164943
chr6	131193463	131193634
chr6	131206280	131206754
chr6	131234167	131234573
chr6	131265940	131266140
chr6	131383426	131383760
chr6	131383905	131384781
chr6	131456390	131457321
chr6	131504203	131504538
chr6	131520754	131521573
chr6	131534914	131535113
chr6	131566171	131566423
chr6	131576603	131576847
chr6	131590677	131591337
chr6	131602464	131603143
chr6	131664461	131664704
chr6	131764586	131765110
chr6	131772665	131772926
chr6	131827671	131828218
chr6	131840695	131841257
chr6	131852092	131852500
chr6	131853733	131854150
chr6	131855277	131855507
chr6	131934303	131934706
chr6	131949015	131949955
chr6	131961310	131961639
chr6	132006597	132006803
chr6	132107647	132107813
chr6	132129232	132129658
chr6	132230976	132231541
chr6	132236445	132236750
chr6	132236907	132237091
chr6	132331464	132331820
chr6	132516064	132516249
chr6	132546872	132547334
chr6	132600571	132601163
chr6	132621674	132621910
chr6	132675707	132676012
chr6	132686664	132687032
chr6	132722305	132722754
chr6	132786937	132787225
chr6	132805296	132805904
chr6	132833800	132834577
chr6	132851650	132852140
chr6	132865481	132865720
chr6	132872452	132872636
chr6	132884226	132884479
chr6	133019946	133020202
chr6	133084513	133085017
chr6	133089237	133089553
chr6	133119450	133120536
chr6	133134062	133134695
chr6	133135162	133136022
chr6	133186587	133186794
chr6	133194104	133194589
chr6	133284267	133284540
chr6	133684017	133684267
chr6	133742300	133742484
chr6	133820336	133820555
chr6	133889944	133890454
chr6	133890489	133890869
chr6	134028691	134028868
chr6	134108356	134108549
chr6	134159043	134159357
chr6	134209282	134209488
chr6	134212251	134212525
chr6	134245194	134245479
chr6	134273117	134273352
chr6	134273460	134274691
chr6	134285220	134285435
chr6	134294360	134294782
chr6	134331093	134331302
chr6	134355401	134355794
chr6	134373267	134374228
chr6	134384944	134385385
chr6	134432428	134432760
chr6	134444861	134445289
chr6	134478012	134478220
chr6	134495225	134496695
chr6	134499294	134499785
chr6	134557171	134557469
chr6	134561745	134562222
chr6	134568079	134568902
chr6	134598136	134598421
chr6	134609343	134610384
chr6	134638731	134639246
chr6	134672380	134673598
chr6	134700252	134700504
chr6	134757189	134757855
chr6	134840743	134840941
chr6	134851223	134851424
chr6	134855982	134856237
chr6	134916316	134916517
chr6	134940118	134940506
chr6	134954142	134954573
chr6	134962029	134962492
chr6	135011583	135011929
chr6	135022712	135022898
chr6	135141394	135141579
chr6	135203554	135203831
chr6	135300270	135300689
chr6	135302107	135302273
chr6	135329860	135330042
chr6	135335403	135336055
chr6	135342934	135343129
chr6	135343425	135343648
chr6	135351340	135352116
chr6	135375366	135376537
chr6	135408697	135409235
chr6	135409664	135410567
chr6	135411462	135411644
chr6	135415387	135416337
chr6	135423966	135424789
chr6	135435517	135435839
chr6	135436675	135437267
chr6	135437652	135438089
chr6	135442769	135442985
chr6	135449581	135450540
chr6	135462964	135463151
chr6	135466021	135466807
chr6	135469248	135469441
chr6	135484217	135484864
chr6	135491527	135492307
chr6	135501611	135502098
chr6	135502307	135502629
chr6	135503964	135505217
chr6	135517872	135518632
chr6	135531040	135531473
chr6	135533954	135534490
chr6	135619823	135620014
chr6	135703429	135703720
chr6	135744926	135745156
chr6	135760779	135760939
chr6	135761376	135761913
chr6	135818594	135819870
chr6	135858830	135859455
chr6	135881637	135881967
chr6	135889627	135889803
chr6	135898253	135898725
chr6	135905014	135905212
chr6	135945444	135945973
chr6	135952558	135952746
chr6	135961680	135962115
chr6	135965743	135966072
chr6	135968705	135969101
chr6	135996954	135997291
chr6	136024031	136024266
chr6	136024837	136025172
chr6	136043893	136044125
chr6	136172573	136173224
chr6	136175892	136176117
chr6	136200879	136201938
chr6	136231039	136231271
chr6	136257890	136258118
chr6	136358736	136358909
chr6	136372209	136372595
chr6	136415273	136415440
chr6	136501772	136501972
chr6	136506346	136506531
chr6	136547348	136547796
chr6	136571148	136571954
chr6	136609877	136611949
chr6	136638166	136638406
chr6	136831537	136832202
chr6	136847457	136848227
chr6	136871213	136871906
chr6	136915050	136915629
chr6	136929424	136929732
chr6	136965409	136965681
chr6	136968405	136969223
chr6	137021403	137021591
chr6	137072695	137073071
chr6	137074711	137075161
chr6	137082703	137082947
chr6	137085500	137086219
chr6	137092555	137092758
chr6	137103614	137103856
chr6	137113149	137114536
chr6	137143329	137144278
chr6	137241743	137242099
chr6	137243747	137243943
chr6	137244587	137245065
chr6	137266779	137267204
chr6	137280567	137280728
chr6	137289254	137289504
chr6	137355069	137355289
chr6	137365472	137365740
chr6	137397608	137397889
chr6	137415406	137415782
chr6	137424080	137424542
chr6	137476928	137477238
chr6	137489001	137489496
chr6	137539781	137540853
chr6	137549040	137549226
chr6	137555431	137555911
chr6	137592519	137592877
chr6	137605119	137605292
chr6	137635505	137635737
chr6	137684804	137685130
chr6	137710145	137710719
chr6	137721172	137721385
chr6	137736415	137737017
chr6	137809402	137809603
chr6	137818962	137819215
chr6	137857422	137858129
chr6	137880716	137881115
chr6	137910508	137911007
chr6	137952590	137953082
chr6	137960336	137960711
chr6	137962574	137962885
chr6	137969394	137969610
chr6	137978445	137979158
chr6	137999628	137999876
chr6	138001984	138002416
chr6	138020152	138020846
chr6	138028895	138029971
chr6	138031047	138031352
chr6	138036741	138037371
chr6	138038591	138038845
chr6	138057437	138057775
chr6	138089337	138089926
chr6	138113169	138113712
chr6	138121191	138121507
chr6	138132503	138132913
chr6	138144974	138145865
chr6	138149012	138149772
chr6	138151791	138152019
chr6	138165865	138166349
chr6	138170829	138171284
chr6	138187657	138188832
chr6	138192027	138192292
chr6	138194433	138194857
chr6	138202500	138202756
chr6	138204676	138204929
chr6	138205517	138205723
chr6	138225642	138226644
chr6	138248938	138249511
chr6	138261011	138261173
chr6	138261223	138261569
chr6	138266054	138266280
chr6	138290184	138290355
chr6	138291522	138291784
chr6	138296454	138296976
chr6	138322874	138323372
chr6	138346193	138346471
chr6	138346695	138346930
chr6	138428226	138428916
chr6	138430425	138430772
chr6	138436858	138437485
chr6	138482716	138483355
chr6	138608383	138608823
chr6	138619251	138619441
chr6	138666956	138667116
chr6	138694058	138694314
chr6	138711827	138712084
chr6	138724633	138726001
chr6	138732308	138732773
chr6	138747500	138747711
chr6	138750014	138750470
chr6	138776133	138777679
chr6	138786275	138786527
chr6	138835968	138836219
chr6	138868117	138868397
chr6	138910080	138910347
chr6	138914413	138914800
chr6	138974790	138975177
chr6	138975975	138976318
chr6	139013331	139014669
chr6	139037316	139037549
chr6	139094269	139095209
chr6	139137286	139137748
chr6	139203840	139204042
chr6	139214182	139214423
chr6	139308628	139309809
chr6	139348780	139349149
chr6	139349540	139350611
chr6	139421099	139421457
chr6	139434364	139434840
chr6	139446101	139446911
chr6	139447522	139447861
chr6	139455852	139456486
chr6	139466972	139468188
chr6	139473085	139473780
chr6	139475122	139475393
chr6	139482310	139483334
chr6	139493810	139494150
chr6	139494368	139494647
chr6	139499550	139500060
chr6	139540464	139540904
chr6	139570690	139570965
chr6	139571658	139572240
chr6	139583588	139584244
chr6	139600719	139601060
chr6	139611792	139612332
chr6	139612833	139613532
chr6	139644777	139645453
chr6	139676337	139676581
chr6	139695253	139696967
chr6	139836225	139836880
chr6	139841665	139841953
chr6	139851922	139852578
chr6	139855433	139855766
chr6	139861194	139861743
chr6	139901637	139902146
chr6	139922140	139922662
chr6	140062814	140063020
chr6	140085775	140085932
chr6	140101754	140102206
chr6	140202962	140203213
chr6	140225062	140225289
chr6	140303024	140303294
chr6	140364633	140364925
chr6	140591523	140591709
chr6	140907859	140908277
chr6	141095366	141095587
chr6	141130830	141131275
chr6	141228575	141228820
chr6	141398919	141399092
chr6	141428783	141429204
chr6	141474707	141475001
chr6	141582546	141582757
chr6	141628745	141629002
chr6	141647601	141648252
chr6	141716279	141716789
chr6	141779679	141779838
chr6	141804608	141805082
chr6	141849221	141849427
chr6	141852330	141852603
chr6	141883774	141884260
chr6	141988862	141989191
chr6	142334497	142334766
chr6	142467974	142468678
chr6	142553462	142554099
chr6	142622827	142623363
chr6	142677374	142677875
chr6	142716567	142717318
chr6	142734835	142734992
chr6	142872413	142872867
chr6	142887879	142888311
chr6	143001240	143001785
chr6	143014174	143014574
chr6	143094570	143095713
chr6	143119427	143119724
chr6	143123378	143123581
chr6	143132193	143132672
chr6	143140718	143141613
chr6	143141837	143142190
chr6	143143312	143143718
chr6	143154024	143154515
chr6	143160062	143160266
chr6	143160276	143160444
chr6	143163651	143164760
chr6	143166245	143166675
chr6	143166860	143167330
chr6	143171867	143172133
chr6	143172667	143173032
chr6	143177563	143179591
chr6	143193027	143193349
chr6	143206195	143206951
chr6	143208003	143208227
chr6	143221878	143222249
chr6	143223552	143224145
chr6	143228185	143228973
chr6	143234213	143235202
chr6	143246869	143247144
chr6	143247526	143248294
chr6	143249141	143249327
chr6	143251499	143251677
chr6	143256645	143256935
chr6	143257106	143257372
chr6	143264978	143265918
chr6	143266358	143267827
chr6	143268356	143269010
chr6	143274721	143275141
chr6	143380883	143381238
chr6	143381325	143381877
chr6	143382007	143382333
chr6	143418489	143419113
chr6	143457527	143457724
chr6	143460630	143461290
chr6	143620286	143620493
chr6	143689661	143689949
chr6	143748465	143748776
chr6	143762865	143763307
chr6	143771363	143772336
chr6	143789931	143790312
chr6	143819724	143819917
chr6	143826360	143826717
chr6	143832089	143832830
chr6	143849544	143849715
chr6	143857883	143858205
chr6	143858348	143858904
chr6	143860411	143860785
chr6	143867157	143867326
chr6	143870794	143871047
chr6	143875899	143876151
chr6	143888143	143888447
chr6	143937031	143937231
chr6	143950461	143950798
chr6	143998938	143999345
chr6	144126976	144127914
chr6	144163926	144164991
chr6	144199158	144199368
chr6	144223037	144223605
chr6	144261111	144261389
chr6	144263393	144263627
chr6	144329339	144329694
chr6	144376188	144377300
chr6	144384591	144385827
chr6	144416148	144417488
chr6	144451955	144452914
chr6	144471225	144472763
chr6	144499612	144500121
chr6	144536799	144537985
chr6	144569053	144570080
chr6	144605861	144606604
chr6	144607169	144607770
chr6	144631896	144632201
chr6	144655260	144655780
chr6	144664941	144666183
chr6	144670867	144671736
chr6	144675078	144675532
chr6	144692022	144692235
chr6	144789889	144790697
chr6	144803190	144803524
chr6	144865631	144866073
chr6	144881119	144881734
chr6	144904108	144904892
chr6	144918563	144919018
chr6	144923711	144924163
chr6	144975159	144975673
chr6	144980543	144980701
chr6	144996444	144996781
chr6	145152466	145152626
chr6	145252534	145252797
chr6	145336851	145337457
chr6	145365519	145365843
chr6	145693817	145694169
chr6	145838248	145838426
chr6	145944874	145945042
chr6	145955111	145955579
chr6	146055877	146057251
chr6	146135281	146136659
chr6	146144408	146144782
chr6	146157497	146157675
chr6	146186570	146186783
chr6	146187733	146188372
chr6	146284858	146286113
chr6	146401768	146402031
chr6	146416785	146416966
chr6	146678966	146679199
chr6	146772677	146772880
chr6	146864437	146864682
chr6	146864975	146865174
chr6	146932218	146932492
chr6	146959602	146959769
chr6	147091857	147092369
chr6	147094284	147094507
chr6	147106271	147106437
chr6	147171411	147171606
chr6	147171840	147172085
chr6	147173019	147173272
chr6	147177452	147177754
chr6	147178689	147179006
chr6	147233746	147233921
chr6	147337919	147338097
chr6	147429921	147430220
chr6	147516102	147516886
chr6	147523413	147525185
chr6	147536232	147536491
chr6	147563628	147563832
chr6	147589322	147589778
chr6	147603053	147603478
chr6	147643334	147644210
chr6	147829507	147829679
chr6	147968879	147969171
chr6	148096830	148096991
chr6	148265102	148265275
chr6	148373869	148374139
chr6	148525177	148525694
chr6	148576473	148576699
chr6	148627530	148627704
chr6	148652783	148652956
chr6	148762727	148763350
chr6	148778573	148779071
chr6	148785971	148786157
chr6	148846235	148846675
chr6	148880757	148881314
chr6	148887535	148887697
chr6	148899172	148899533
chr6	149033122	149033673
chr6	149058153	149058527
chr6	149062039	149062208
chr6	149067818	149068237
chr6	149068575	149069295
chr6	149079227	149079855
chr6	149081670	149082808
chr6	149087603	149087764
chr6	149101892	149102663
chr6	149151861	149152597
chr6	149157068	149157690
chr6	149189550	149189749
chr6	149226915	149227072
chr6	149237717	149237978
chr6	149268986	149269185
chr6	149350100	149350362
chr6	149353173	149354821
chr6	149387219	149387692
chr6	149396917	149397397
chr6	149398416	149398622
chr6	149403503	149403784
chr6	149405894	149406497
chr6	149416240	149416432
chr6	149449741	149450151
chr6	149461140	149462334
chr6	149469501	149469817
chr6	149472291	149472462
chr6	149534738	149534985
chr6	149539762	149539959
chr6	149554460	149556058
chr6	149570229	149570534
chr6	149585708	149586024
chr6	149592691	149593164
chr6	149606157	149606421
chr6	149638240	149640218
chr6	149640693	149641237
chr6	149657069	149657586
chr6	149663109	149663537
chr6	149683471	149683735
chr6	149687344	149687907
chr6	149689259	149689533
chr6	149742459	149742642
chr6	149752941	149753431
chr6	149765373	149765678
chr6	149793309	149793569
chr6	149794662	149794895
chr6	149805618	149806703
chr6	149815931	149816723
chr6	149829593	149830035
chr6	149838556	149839038
chr6	149866228	149867602
chr6	149886705	149888133
chr6	149969227	149970222
chr6	150007837	150008360
chr6	150038735	150039777
chr6	150045041	150045238
chr6	150067381	150067990
chr6	150070571	150071540
chr6	150145867	150146035
chr6	150155545	150155893
chr6	150184583	150186248
chr6	150244250	150244475
chr6	150255413	150255710
chr6	150259960	150260156
chr6	150262811	150263426
chr6	150284400	150285259
chr6	150302372	150302562
chr6	150311966	150312721
chr6	150322442	150322805
chr6	150325915	150326753
chr6	150328178	150328434
chr6	150337817	150338293
chr6	150346658	150346840
chr6	150390169	150390646
chr6	150392009	150392505
chr6	150400741	150401244
chr6	150440232	150440455
chr6	150490749	150491383
chr6	150562993	150563221
chr6	150623340	150623803
chr6	150650284	150650444
chr6	150739059	150740105
chr6	150812422	150812986
chr6	150920836	150921391
chr6	150921573	150922148
chr6	150952565	150952939
chr6	150954069	150954549
chr6	151134425	151135290
chr6	151136396	151136588
chr6	151186573	151187878
chr6	151308523	151308992
chr6	151335521	151335718
chr6	151351278	151351453
chr6	151362319	151362493
chr6	151443337	151443500
chr6	151464168	151464367
chr6	151536320	151536480
chr6	151550508	151550825
chr6	151561242	151561717
chr6	151610542	151610761
chr6	151632378	151632605
chr6	151645449	151645663
chr6	151656118	151656341
chr6	151701310	151701985
chr6	151710954	151713272
chr6	151720895	151721136
chr6	151734956	151735317
chr6	151773004	151773875
chr6	151815440	151815886
chr6	151819621	151820079
chr6	151887799	151888103
chr6	151948799	151949479
chr6	151955346	151955662
chr6	151997012	151997281
chr6	152011547	152012772
chr6	152023109	152024381
chr6	152025559	152025896
chr6	152044313	152044788
chr6	152078346	152079127
chr6	152085430	152085604
chr6	152086711	152086979
chr6	152129280	152129625
chr6	152283201	152283363
chr6	152283571	152283872
chr6	152357934	152358100
chr6	152481549	152481775
chr6	152491834	152492757
chr6	152504276	152504557
chr6	152505666	152506752
chr6	152554055	152555348
chr6	152622748	152623672
chr6	152630893	152631713
chr6	152659640	152659904
chr6	152823807	152824287
chr6	152861818	152861976
chr6	152865232	152865425
chr6	153218905	153219375
chr6	153269392	153269552
chr6	153303874	153305438
chr6	153323416	153324637
chr6	153345204	153345949
chr6	153394690	153394957
chr6	153397960	153398414
chr6	153407541	153407704
chr6	153452101	153452399
chr6	153694809	153694997
chr6	153700408	153700611
chr6	153833238	153833455
chr6	154048524	154048868
chr6	154118439	154118637
chr6	154353332	154353517
chr6	154477296	154477718
chr6	154539917	154540801
chr6	154545116	154545376
chr6	154550933	154551213
chr6	154552150	154552412
chr6	154553216	154553507
chr6	154553675	154553896
chr6	154562083	154562498
chr6	154568757	154569079
chr6	154570728	154571457
chr6	154579114	154579290
chr6	154587871	154588100
chr6	154598372	154599023
chr6	154623382	154623555
chr6	154674009	154674308
chr6	154680475	154680744
chr6	154731613	154732131
chr6	154798953	154799340
chr6	154831661	154832141
chr6	154927491	154928114
chr6	154932370	154932722
chr6	154996746	154997271
chr6	155005058	155005526
chr6	155054021	155055637
chr6	155094779	155095207
chr6	155215915	155216073
chr6	155272520	155272715
chr6	155333954	155334146
chr6	155371460	155371883
chr6	155401194	155401558
chr6	155414524	155414852
chr6	155437395	155437776
chr6	155448171	155448414
chr6	155451482	155451884
chr6	155475351	155475823
chr6	155475861	155476122
chr6	155492194	155493058
chr6	155495961	155496188
chr6	155507051	155507569
chr6	155545168	155545592
chr6	155635134	155636349
chr6	155739043	155740033
chr6	155766426	155766693
chr6	155814717	155815070
chr6	155832128	155832288
chr6	155845228	155845640
chr6	155851286	155851517
chr6	155949494	155949799
chr6	156019109	156019437
chr6	156043091	156043483
chr6	156127379	156127670
chr6	156390346	156390538
chr6	156420409	156420635
chr6	156444294	156444485
chr6	156488569	156489208
chr6	156495201	156495921
chr6	156513194	156513478
chr6	156571779	156572050
chr6	156591249	156591593
chr6	156601385	156601550
chr6	156626026	156626211
chr6	156698474	156698728
chr6	156716358	156716670
chr6	156717221	156718092
chr6	156744994	156745173
chr6	156795758	156796142
chr6	156943600	156943759
chr6	156981129	156981344
chr6	157007594	157009074
chr6	157020336	157020586
chr6	157040919	157041830
chr6	157098134	157098736
chr6	157099672	157099861
chr6	157100060	157100968
chr6	157101163	157101796
chr6	157112399	157112771
chr6	157149617	157149810
chr6	157178512	157179050
chr6	157183902	157184147
chr6	157187362	157187837
chr6	157204757	157204961
chr6	157222519	157222799
chr6	157253127	157253540
chr6	157274696	157274981
chr6	157279143	157279642
chr6	157285133	157285414
chr6	157300181	157300495
chr6	157342042	157343428
chr6	157351555	157351783
chr6	157354661	157354855
chr6	157355734	157355971
chr6	157375516	157376088
chr6	157377278	157377808
chr6	157384827	157385113
chr6	157389737	157390416
chr6	157396664	157397244
chr6	157397946	157398140
chr6	157421108	157421895
chr6	157428966	157429511
chr6	157505364	157505608
chr6	157528460	157528669
chr6	157542306	157542986
chr6	157556785	157557686
chr6	157694795	157694955
chr6	157695319	157696327
chr6	157735849	157736171
chr6	157744138	157745100
chr6	157767304	157767587
chr6	157790499	157791157
chr6	157801040	157802882
chr6	157823000	157823264
chr6	157849829	157850513
chr6	157864301	157864741
chr6	157882074	157882286
chr6	157886250	157886679
chr6	157956443	157956668
chr6	157956733	157957394
chr6	158024725	158025030
chr6	158045555	158045719
chr6	158109791	158109975
chr6	158176694	158177276
chr6	158177725	158177948
chr6	158181999	158182772
chr6	158185028	158186007
chr6	158221717	158222316
chr6	158235870	158236245
chr6	158244132	158245496
chr6	158266611	158266838
chr6	158281382	158281852
chr6	158300560	158300814
chr6	158305869	158307220
chr6	158313418	158313596
chr6	158314375	158314668
chr6	158361764	158362040
chr6	158383659	158383968
chr6	158402213	158403238
chr6	158411460	158411858
chr6	158411953	158412123
chr6	158424090	158424313
chr6	158447136	158448191
chr6	158468224	158468430
chr6	158478460	158478867
chr6	158493139	158493462
chr6	158580495	158580684
chr6	158582723	158583119
chr6	158585752	158585951
chr6	158588862	158590005
